Using backend: pytorch
Other supported backends: tensorflow.compat.v1, tensorflow, jax, paddle.
paddle supports more examples now and is recommended.
Set the default float type to float64
Device ID: 3, Free Memory: 27038.0 MB
self.triangles shape: (141944, 3)
Compiling model...
'compile' took 0.000162 s

Training model...

Step      Train loss                                            Test loss                                             Test metric
145000    [5.51e-01, 2.99e-04, 2.17e-07, 1.58e+01, 1.58e+01]    [8.25e-01, 5.68e-04, 2.07e-10, 1.58e+01, 1.58e+01]    []  
146000    [5.05e+00, 2.82e-04, 6.33e-08, 1.60e+01, 1.60e+01]    [2.38e+02, 2.92e-04, 4.62e-07, 1.60e+01, 1.60e+01]    []  
147000    [3.04e+00, 2.75e-04, 4.39e-11, 1.57e+01, 1.57e+01]    [2.19e+02, 2.73e-04, 5.21e-11, 1.57e+01, 1.57e+01]    []  
148000    [3.73e+00, 1.62e-03, 2.12e-08, 1.53e+01, 1.53e+01]    [4.60e-01, 1.00e-03, 5.72e-10, 1.53e+01, 1.53e+01]    []  
149000    [1.43e+00, 3.73e-03, 1.93e-08, 1.50e+01, 1.50e+01]    [3.99e-01, 1.66e-03, 1.71e-07, 1.50e+01, 1.50e+01]    []  
150000    [7.41e-01, 6.38e-04, 2.15e-09, 1.44e+01, 1.44e+01]    [4.21e-01, 1.97e-03, 2.74e-08, 1.44e+01, 1.44e+01]    []  
151000    [9.20e+02, 1.30e+00, 3.58e-10, 3.96e+01, 3.96e+01]    [9.56e+02, 1.17e+00, 2.39e-10, 3.96e+01, 3.96e+01]    []  
152000    [1.62e+02, 8.60e+00, 3.19e-10, 3.40e+01, 3.40e+01]    [1.71e+02, 7.99e+00, 2.19e-11, 3.40e+01, 3.40e+01]    []  
153000    [7.18e+01, 1.30e+01, 1.26e-10, 3.06e+01, 3.06e+01]    [7.52e+01, 1.24e+01, 2.51e-11, 3.06e+01, 3.06e+01]    []  
154000    [5.06e+01, 8.54e+00, 1.48e-10, 2.77e+01, 2.77e+01]    [5.34e+01, 8.26e+00, 2.88e-11, 2.77e+01, 2.77e+01]    []  
155000    [3.53e+01, 4.28e+00, 1.72e-10, 2.53e+01, 2.53e+01]    [3.82e+01, 4.10e+00, 3.57e-11, 2.53e+01, 2.53e+01]    []  
156000    [1.93e+01, 1.56e+00, 9.35e-10, 2.37e+01, 2.37e+01]    [2.23e+01, 1.50e+00, 4.60e-11, 2.37e+01, 2.37e+01]    []  
157000    [8.67e+00, 7.01e-01, 1.37e-09, 2.24e+01, 2.24e+01]    [1.17e+01, 6.85e-01, 1.21e-10, 2.24e+01, 2.24e+01]    []  
158000    [5.10e+00, 5.88e-01, 4.40e-10, 2.13e+01, 2.13e+01]    [7.88e+00, 5.58e-01, 2.99e-08, 2.13e+01, 2.13e+01]    []  
159000    [3.94e+00, 5.61e-01, 2.34e-10, 1.98e+01, 1.98e+01]    [6.23e+00, 5.40e-01, 1.61e-07, 1.98e+01, 1.98e+01]    []  
160000    [3.05e+00, 5.49e-01, 2.05e-10, 1.87e+01, 1.87e+01]    [4.86e+00, 5.43e-01, 1.36e-11, 1.87e+01, 1.87e+01]    []  
161000    [1.90e+00, 5.21e-01, 1.34e-08, 1.76e+01, 1.76e+01]    [2.96e+00, 5.68e-01, 5.09e-11, 1.76e+01, 1.76e+01]    []  
162000    [1.37e+00, 5.33e-01, 5.48e-09, 1.64e+01, 1.64e+01]    [2.17e+00, 5.33e-01, 1.37e-08, 1.64e+01, 1.64e+01]    []  
163000    [9.71e-01, 5.56e-01, 1.16e-10, 1.51e+01, 1.51e+01]    [1.62e+00, 5.53e-01, 3.71e-10, 1.51e+01, 1.51e+01]    []  
164000    [7.25e-01, 5.93e-01, 1.55e-10, 1.37e+01, 1.37e+01]    [1.22e+00, 5.92e-01, 1.19e-09, 1.37e+01, 1.37e+01]    []  
165000    [5.43e-01, 6.14e-01, 4.11e-11, 1.21e+01, 1.21e+01]    [9.96e-01, 7.07e-01, 8.48e-08, 1.21e+01, 1.21e+01]    []  
166000    [4.11e-01, 5.99e-01, 3.03e-11, 1.06e+01, 1.06e+01]    [7.99e-01, 6.95e-01, 5.60e-08, 1.06e+01, 1.06e+01]    []  
167000    [3.30e-01, 5.57e-01, 1.92e-09, 9.04e+00, 9.04e+00]    [6.56e-01, 9.23e-01, 1.08e-07, 9.04e+00, 9.04e+00]    []  
168000    [2.63e-01, 5.09e-01, 3.50e-10, 7.42e+00, 7.42e+00]    [5.25e-01, 1.83e+00, 2.97e-08, 7.42e+00, 7.42e+00]    []  
169000    [1.96e-01, 4.59e-01, 4.70e-11, 5.80e+00, 5.80e+00]    [4.16e-01, 4.86e-01, 1.98e-10, 5.80e+00, 5.80e+00]    []  
170000    [1.41e-01, 4.08e-01, 4.79e-11, 4.26e+00, 4.26e+00]    [3.26e-01, 4.04e-01, 4.14e-10, 4.26e+00, 4.26e+00]    []  
171000    [1.58e-01, 3.83e-01, 1.08e-11, 3.78e+00, 3.78e+00]    [1.97e-01, 3.83e-01, 2.50e-12, 3.78e+00, 3.78e+00]    []  
172000    [9.48e-02, 3.76e-01, 3.22e-12, 2.98e+00, 2.98e+00]    [1.28e-01, 3.75e-01, 3.19e-12, 2.98e+00, 2.98e+00]    []  
173000    [7.08e-02, 3.64e-01, 3.15e-11, 2.31e+00, 2.31e+00]    [9.58e-02, 3.63e-01, 2.55e-12, 2.31e+00, 2.31e+00]    []  
174000    [4.75e-02, 3.46e-01, 2.41e-07, 1.93e+00, 1.93e+00]    [6.92e-02, 3.45e-01, 1.28e-12, 1.93e+00, 1.93e+00]    []  
175000    [3.49e-02, 3.24e-01, 1.29e-07, 1.71e+00, 1.71e+00]    [5.54e-02, 3.23e-01, 1.55e-12, 1.71e+00, 1.71e+00]    []  
176000    [2.82e-02, 3.03e-01, 1.11e-08, 1.49e+00, 1.49e+00]    [4.63e-02, 3.02e-01, 1.76e-13, 1.49e+00, 1.49e+00]    []  
177000    [2.61e-02, 2.84e-01, 2.46e-10, 1.40e+00, 1.40e+00]    [4.16e-02, 2.84e-01, 7.01e-11, 1.40e+00, 1.40e+00]    []  
178000    [1.53e-02, 2.81e-01, 9.73e-11, 1.26e+00, 1.26e+00]    [2.63e-02, 2.81e-01, 1.56e-08, 1.26e+00, 1.26e+00]    []  
179000    [1.13e-02, 2.76e-01, 2.23e-10, 1.17e+00, 1.17e+00]    [1.94e-02, 2.76e-01, 6.49e-11, 1.17e+00, 1.17e+00]    []  
180000    [1.58e-02, 2.68e-01, 9.51e-12, 1.09e+00, 1.09e+00]    [2.30e-02, 2.68e-01, 4.14e-11, 1.09e+00, 1.09e+00]    []  
181000    [5.95e-03, 2.70e-01, 3.00e-09, 1.02e+00, 1.02e+00]    [1.42e-02, 2.70e-01, 1.73e-12, 1.02e+00, 1.02e+00]    []  
182000    [5.83e-03, 2.66e-01, 9.62e-09, 9.57e-01, 9.57e-01]    [1.32e-02, 2.66e-01, 1.17e-12, 9.57e-01, 9.57e-01]    []  
183000    [4.10e-03, 2.65e-01, 1.19e-08, 9.06e-01, 9.06e-01]    [9.98e-03, 2.65e-01, 6.91e-13, 9.06e-01, 9.06e-01]    []  
184000    [4.69e-03, 2.62e-01, 8.71e-09, 8.48e-01, 8.48e-01]    [1.15e-02, 2.62e-01, 7.03e-13, 8.48e-01, 8.48e-01]    []  
185000    [4.27e-03, 2.61e-01, 1.45e-08, 8.02e-01, 8.02e-01]    [9.95e-03, 2.61e-01, 5.92e-13, 8.02e-01, 8.02e-01]    []  
186000    [5.15e-03, 2.58e-01, 1.85e-10, 7.59e-01, 7.59e-01]    [1.06e-02, 2.58e-01, 2.63e-13, 7.59e-01, 7.59e-01]    []  
187000    [3.04e-03, 2.59e-01, 9.49e-11, 7.21e-01, 7.21e-01]    [8.22e-03, 2.58e-01, 1.98e-13, 7.21e-01, 7.21e-01]    []  
188000    [3.36e-03, 2.57e-01, 6.93e-11, 6.88e-01, 6.88e-01]    [7.93e-03, 2.57e-01, 1.82e-12, 6.88e-01, 6.88e-01]    []  
189000    [2.20e-03, 2.57e-01, 7.80e-11, 6.63e-01, 6.63e-01]    [6.33e-03, 2.57e-01, 3.29e-13, 6.63e-01, 6.63e-01]    []  
190000    [2.82e-03, 2.55e-01, 4.68e-11, 6.33e-01, 6.33e-01]    [6.87e-03, 2.55e-01, 1.27e-09, 6.33e-01, 6.33e-01]    []  
191000    [3.19e-03, 2.54e-01, 6.71e-12, 6.08e-01, 6.08e-01]    [5.82e-03, 2.54e-01, 6.26e-14, 6.08e-01, 6.08e-01]    []  
192000    [1.89e-02, 2.66e-01, 6.06e-12, 6.06e-01, 6.06e-01]    [2.06e-02, 2.66e-01, 9.73e-14, 6.06e-01, 6.06e-01]    []  
193000    [3.17e-03, 2.52e-01, 5.75e-12, 5.63e-01, 5.63e-01]    [5.26e-03, 2.52e-01, 1.52e-13, 5.63e-01, 5.63e-01]    []  
194000    [9.30e-03, 2.48e-01, 2.51e-12, 5.97e-01, 5.97e-01]    [1.10e-02, 2.48e-01, 5.23e-13, 5.97e-01, 5.97e-01]    []  
195000    [1.99e-03, 2.52e-01, 4.06e-12, 5.25e-01, 5.25e-01]    [3.43e-03, 2.52e-01, 1.05e-11, 5.25e-01, 5.25e-01]    []  
196000    [2.52e-03, 2.50e-01, 3.04e-12, 5.04e-01, 5.04e-01]    [3.81e-03, 2.50e-01, 9.11e-12, 5.04e-01, 5.04e-01]    []  
197000    [1.21e-03, 2.52e-01, 1.72e-09, 4.87e-01, 4.87e-01]    [3.14e-03, 2.52e-01, 6.21e-12, 4.87e-01, 4.87e-01]    []  
198000    [1.27e-03, 2.53e-01, 4.91e-10, 4.71e-01, 4.71e-01]    [2.43e-03, 2.53e-01, 9.40e-14, 4.71e-01, 4.71e-01]    []  
199000    [2.73e-02, 2.40e-01, 1.84e-09, 5.91e-01, 5.91e-01]    [2.93e-02, 2.40e-01, 3.94e-14, 5.91e-01, 5.91e-01]    []  
200000    [7.24e-03, 2.57e-01, 3.23e-11, 5.25e-01, 5.25e-01]    [8.58e-03, 2.56e-01, 5.36e-14, 5.25e-01, 5.25e-01]    []  
201000    [2.50e-03, 2.48e-01, 1.34e-13, 4.21e-01, 4.21e-01]    [3.38e-03, 2.48e-01, 5.39e-13, 4.21e-01, 4.21e-01]    []  
202000    [2.60e-03, 2.47e-01, 8.05e-13, 4.07e-01, 4.07e-01]    [3.75e-03, 2.47e-01, 7.30e-16, 4.07e-01, 4.07e-01]    []  
203000    [4.82e-03, 2.54e-01, 3.39e-12, 8.07e-01, 8.07e-01]    [6.89e-03, 2.54e-01, 9.01e-16, 8.07e-01, 8.07e-01]    []  
204000    [3.89e-03, 2.46e-01, 2.04e-13, 3.85e-01, 3.85e-01]    [5.76e-03, 2.46e-01, 3.43e-11, 3.85e-01, 3.85e-01]    []  
205000    [2.04e-02, 2.40e-01, 3.19e-14, 3.71e-01, 3.71e-01]    [2.21e-02, 2.40e-01, 3.87e-11, 3.71e-01, 3.71e-01]    []  
206000    [2.83e-03, 2.45e-01, 4.43e-15, 3.66e-01, 3.66e-01]    [5.54e-03, 2.46e-01, 3.01e-11, 3.66e-01, 3.66e-01]    []  
207000    [7.01e-04, 2.48e-01, 7.76e-14, 3.46e-01, 3.46e-01]    [4.12e-03, 2.48e-01, 4.11e-11, 3.46e-01, 3.46e-01]    []  
208000    [2.03e-02, 2.58e-01, 8.07e-14, 3.59e-01, 3.59e-01]    [2.50e-02, 2.58e-01, 1.25e-08, 3.59e-01, 3.59e-01]    []  
209000    [7.53e-04, 2.49e-01, 5.13e-13, 3.47e-01, 3.47e-01]    [4.81e-03, 2.49e-01, 2.13e-09, 3.47e-01, 3.47e-01]    []  
210000    [1.79e-03, 2.45e-01, 9.35e-12, 3.18e-01, 3.18e-01]    [5.57e-03, 2.45e-01, 3.07e-11, 3.18e-01, 3.18e-01]    []  
211000    [1.95e-03, 2.45e-01, 4.71e-10, 3.09e-01, 3.09e-01]    [2.12e-03, 2.45e-01, 2.76e-14, 3.09e-01, 3.09e-01]    []  
212000    [4.14e-03, 2.43e-01, 1.48e-10, 4.10e-01, 4.10e-01]    [4.37e-03, 2.43e-01, 3.40e-12, 4.10e-01, 4.10e-01]    []  
213000    [7.97e-04, 2.46e-01, 1.37e-10, 2.97e-01, 2.97e-01]    [1.03e-03, 2.46e-01, 1.66e-12, 2.97e-01, 2.97e-01]    []  
214000    [4.93e-03, 2.51e-01, 1.13e-10, 3.10e-01, 3.10e-01]    [5.06e-03, 2.51e-01, 3.20e-12, 3.10e-01, 3.10e-01]    []  
215000    [9.30e-03, 2.40e-01, 7.09e-10, 2.84e-01, 2.84e-01]    [9.70e-03, 2.40e-01, 2.52e-12, 2.84e-01, 2.84e-01]    []  
216000    [1.35e-03, 2.44e-01, 6.63e-10, 2.73e-01, 2.73e-01]    [1.69e-03, 2.44e-01, 2.52e-12, 2.73e-01, 2.73e-01]    []  
217000    [1.74e-03, 2.44e-01, 1.37e-10, 2.67e-01, 2.67e-01]    [2.09e-03, 2.44e-01, 2.23e-12, 2.67e-01, 2.67e-01]    []  
218000    [7.37e-04, 2.45e-01, 1.73e-10, 2.61e-01, 2.61e-01]    [1.06e-03, 2.45e-01, 3.13e-12, 2.61e-01, 2.61e-01]    []  
219000    [1.72e-03, 2.43e-01, 2.13e-10, 2.55e-01, 2.55e-01]    [2.08e-03, 2.43e-01, 2.25e-12, 2.55e-01, 2.55e-01]    []  
220000    [9.42e-04, 2.44e-01, 2.52e-10, 2.49e-01, 2.49e-01]    [1.35e-03, 2.44e-01, 3.82e-12, 2.49e-01, 2.49e-01]    []  
221000    [1.71e-02, 2.37e-01, 2.27e-12, 3.21e-01, 3.21e-01]    [1.82e-02, 2.37e-01, 1.55e-12, 3.21e-01, 3.21e-01]    []  
222000    [2.11e-03, 2.48e-01, 1.40e-11, 2.73e-01, 2.73e-01]    [3.30e-03, 2.48e-01, 1.88e-13, 2.73e-01, 2.73e-01]    []  
223000    [8.04e-04, 2.44e-01, 7.82e-11, 2.33e-01, 2.33e-01]    [2.35e-03, 2.44e-01, 1.63e-12, 2.33e-01, 2.33e-01]    []  
224000    [7.59e-04, 2.46e-01, 1.74e-10, 2.42e-01, 2.42e-01]    [2.55e-03, 2.46e-01, 1.67e-12, 2.42e-01, 2.42e-01]    []  
225000    [6.05e-03, 2.40e-01, 1.13e-10, 2.40e-01, 2.40e-01]    [8.37e-03, 2.40e-01, 1.84e-12, 2.40e-01, 2.40e-01]    []  
226000    [5.19e-04, 2.45e-01, 2.38e-10, 2.19e-01, 2.19e-01]    [2.96e-03, 2.45e-01, 2.22e-12, 2.19e-01, 2.19e-01]    []  
227000    [3.27e-03, 2.41e-01, 3.47e-10, 2.14e-01, 2.14e-01]    [6.29e-03, 2.41e-01, 1.97e-12, 2.14e-01, 2.14e-01]    []  
228000    [1.44e-03, 2.42e-01, 3.38e-10, 2.09e-01, 2.09e-01]    [4.81e-03, 2.42e-01, 1.60e-12, 2.09e-01, 2.09e-01]    []  
229000    [1.36e-03, 2.42e-01, 3.35e-10, 2.05e-01, 2.05e-01]    [5.20e-03, 2.42e-01, 1.33e-12, 2.05e-01, 2.05e-01]    []  
230000    [1.45e-03, 2.42e-01, 2.96e-10, 2.01e-01, 2.01e-01]    [5.84e-03, 2.42e-01, 1.18e-12, 2.01e-01, 2.01e-01]    []  
231000    [1.28e-03, 2.42e-01, 1.08e-12, 1.97e-01, 1.97e-01]    [1.75e-03, 2.42e-01, 9.72e-13, 1.97e-01, 1.97e-01]    []  
232000    [1.11e-03, 2.45e-01, 7.40e-14, 2.69e-01, 2.69e-01]    [1.70e-03, 2.45e-01, 5.88e-13, 2.69e-01, 2.69e-01]    []  
233000    [5.49e-04, 2.45e-01, 1.84e-08, 2.13e-01, 2.13e-01]    [1.18e-03, 2.45e-01, 2.29e-14, 2.13e-01, 2.13e-01]    []  
234000    [1.23e-03, 2.42e-01, 7.13e-10, 1.87e-01, 1.87e-01]    [1.91e-03, 2.42e-01, 1.80e-14, 1.87e-01, 1.87e-01]    []  
235000    [1.17e-03, 2.42e-01, 2.32e-10, 1.83e-01, 1.83e-01]    [1.98e-03, 2.42e-01, 1.24e-14, 1.83e-01, 1.83e-01]    []  
236000    [2.34e-02, 2.34e-01, 2.41e-11, 3.51e-01, 3.51e-01]    [2.42e-02, 2.34e-01, 1.65e-13, 3.51e-01, 3.51e-01]    []  
237000    [1.20e-03, 2.41e-01, 1.03e-10, 1.77e-01, 1.77e-01]    [2.34e-03, 2.41e-01, 5.37e-15, 1.77e-01, 1.77e-01]    []  
238000    [3.18e-03, 2.40e-01, 1.68e-09, 1.74e-01, 1.74e-01]    [4.31e-03, 2.40e-01, 2.04e-13, 1.74e-01, 1.74e-01]    []  
239000    [2.33e-04, 2.43e-01, 4.92e-09, 1.78e-01, 1.78e-01]    [1.51e-03, 2.43e-01, 1.13e-13, 1.78e-01, 1.78e-01]    []  
240000    [1.05e-02, 2.37e-01, 3.11e-09, 2.03e-01, 2.03e-01]    [1.18e-02, 2.37e-01, 1.37e-13, 2.03e-01, 2.03e-01]    []  
241000    [7.52e-04, 2.42e-01, 1.02e-14, 1.66e-01, 1.66e-01]    [1.43e-03, 2.42e-01, 1.22e-12, 1.66e-01, 1.66e-01]    []  
242000    [1.62e-02, 2.51e-01, 2.28e-14, 1.98e-01, 1.98e-01]    [1.70e-02, 2.51e-01, 1.43e-13, 1.98e-01, 1.98e-01]    []  
243000    [2.56e-03, 2.40e-01, 3.78e-14, 1.63e-01, 1.63e-01]    [3.00e-03, 2.40e-01, 1.87e-13, 1.63e-01, 1.63e-01]    []  
244000    [1.21e-03, 2.41e-01, 8.57e-14, 1.58e-01, 1.58e-01]    [1.65e-03, 2.41e-01, 5.44e-14, 1.58e-01, 1.58e-01]    []  
245000    [2.75e-03, 2.40e-01, 5.10e-14, 1.55e-01, 1.55e-01]    [3.09e-03, 2.40e-01, 7.02e-13, 1.55e-01, 1.55e-01]    []  
246000    [1.05e-03, 2.41e-01, 5.53e-14, 1.53e-01, 1.53e-01]    [2.53e-03, 2.41e-01, 3.96e-13, 1.53e-01, 1.53e-01]    []  
247000    [4.01e-04, 2.42e-01, 2.20e-13, 1.51e-01, 1.51e-01]    [1.37e-03, 2.42e-01, 4.68e-14, 1.51e-01, 1.51e-01]    []  
248000    [4.53e-02, 2.30e-01, 3.72e-14, 2.09e-01, 2.09e-01]    [4.56e-02, 2.30e-01, 3.95e-13, 2.09e-01, 2.09e-01]    []  
249000    [1.72e-03, 2.40e-01, 2.34e-12, 1.47e-01, 1.47e-01]    [2.39e-03, 2.40e-01, 1.45e-13, 1.47e-01, 1.47e-01]    []  
250000    [7.83e-02, 2.26e-01, 1.41e-09, 1.72e-01, 1.72e-01]    [7.83e-02, 2.26e-01, 6.44e-14, 1.72e-01, 1.72e-01]    []  
251000    [5.35e-02, 2.29e-01, 4.37e-15, 3.23e-01, 3.23e-01]    [5.97e-02, 2.29e-01, 1.25e-16, 3.23e-01, 3.23e-01]    []  
252000    [6.01e-03, 2.38e-01, 3.72e-15, 1.49e-01, 1.49e-01]    [1.32e-02, 2.38e-01, 2.47e-13, 1.49e-01, 1.49e-01]    []  
253000    [1.57e-03, 2.40e-01, 1.23e-13, 1.39e-01, 1.39e-01]    [8.98e-03, 2.40e-01, 2.48e-15, 1.39e-01, 1.39e-01]    []  
254000    [1.05e-03, 2.40e-01, 3.22e-15, 1.36e-01, 1.36e-01]    [8.28e-03, 2.40e-01, 1.02e-17, 1.36e-01, 1.36e-01]    []  
255000    [3.24e-02, 2.53e-01, 3.87e-15, 1.84e-01, 1.84e-01]    [4.04e-02, 2.53e-01, 4.44e-14, 1.84e-01, 1.84e-01]    []  
256000    [2.59e-03, 2.39e-01, 2.11e-11, 1.54e-01, 1.54e-01]    [9.27e-03, 2.39e-01, 6.46e-18, 1.54e-01, 1.54e-01]    []  
257000    [2.12e-03, 2.39e-01, 5.04e-15, 1.31e-01, 1.31e-01]    [8.59e-03, 2.39e-01, 8.42e-18, 1.31e-01, 1.31e-01]    []  
258000    [1.34e-03, 2.40e-01, 2.50e-14, 1.29e-01, 1.29e-01]    [7.54e-03, 2.40e-01, 3.36e-18, 1.29e-01, 1.29e-01]    []  
259000    [5.91e-04, 2.41e-01, 1.87e-15, 1.28e-01, 1.28e-01]    [6.55e-03, 2.41e-01, 1.37e-14, 1.28e-01, 1.28e-01]    []  
260000    [1.26e-03, 2.40e-01, 4.76e-15, 1.26e-01, 1.26e-01]    [6.98e-03, 2.40e-01, 2.32e-12, 1.26e-01, 1.26e-01]    []  
261000    [1.23e-02, 2.35e-01, 4.26e-13, 1.27e-01, 1.27e-01]    [1.26e-02, 2.35e-01, 2.01e-17, 1.27e-01, 1.27e-01]    []  
262000    [2.30e-03, 2.39e-01, 2.57e-13, 1.54e-01, 1.54e-01]    [2.53e-03, 2.39e-01, 2.00e-15, 1.54e-01, 1.54e-01]    []  
263000    [5.18e-02, 2.28e-01, 3.49e-13, 1.49e-01, 1.49e-01]    [5.20e-02, 2.28e-01, 5.74e-17, 1.49e-01, 1.49e-01]    []  
264000    [4.59e-03, 2.38e-01, 2.94e-13, 1.20e-01, 1.20e-01]    [4.86e-03, 2.38e-01, 4.70e-17, 1.20e-01, 1.20e-01]    []  
265000    [8.49e-04, 2.40e-01, 1.91e-12, 1.18e-01, 1.18e-01]    [1.22e-03, 2.40e-01, 1.90e-17, 1.18e-01, 1.18e-01]    []  
266000    [2.95e-02, 2.31e-01, 1.41e-13, 1.24e-01, 1.24e-01]    [2.97e-02, 2.31e-01, 2.87e-11, 1.24e-01, 1.24e-01]    []  
267000    [9.72e-04, 2.40e-01, 1.04e-13, 1.15e-01, 1.15e-01]    [1.31e-03, 2.40e-01, 8.18e-12, 1.15e-01, 1.15e-01]    []  
268000    [1.81e-02, 2.34e-01, 1.41e-12, 1.71e-01, 1.71e-01]    [1.82e-02, 2.34e-01, 4.29e-12, 1.71e-01, 1.71e-01]    []  
269000    [4.21e-03, 2.45e-01, 6.46e-08, 1.83e-01, 1.83e-01]    [4.64e-03, 2.45e-01, 7.48e-13, 1.83e-01, 1.83e-01]    []  
270000    [2.45e-04, 2.42e-01, 5.70e-08, 1.19e-01, 1.19e-01]    [6.70e-04, 2.42e-01, 3.71e-14, 1.19e-01, 1.19e-01]    []  
271000    [3.68e-03, 2.39e-01, 1.19e-12, 1.43e-01, 1.43e-01]    [7.94e-03, 2.39e-01, 2.47e-11, 1.43e-01, 1.43e-01]    []  
272000    [2.15e-03, 2.39e-01, 5.53e-13, 1.25e-01, 1.25e-01]    [7.93e-03, 2.39e-01, 5.59e-12, 1.25e-01, 1.25e-01]    []  
273000    [1.58e-03, 2.39e-01, 1.88e-13, 1.19e-01, 1.19e-01]    [6.93e-03, 2.39e-01, 1.02e-13, 1.19e-01, 1.19e-01]    []  
274000    [2.23e-02, 2.33e-01, 3.76e-14, 1.22e-01, 1.22e-01]    [2.77e-02, 2.32e-01, 1.04e-10, 1.22e-01, 1.22e-01]    []  
275000    [2.14e-03, 2.39e-01, 1.11e-12, 1.14e-01, 1.14e-01]    [7.62e-03, 2.39e-01, 3.48e-09, 1.14e-01, 1.14e-01]    []  
276000    [7.45e-03, 2.36e-01, 1.26e-14, 2.64e-01, 2.64e-01]    [1.30e-02, 2.36e-01, 4.60e-12, 2.64e-01, 2.64e-01]    []  
277000    [5.71e-03, 2.37e-01, 7.74e-13, 1.29e-01, 1.29e-01]    [1.11e-02, 2.37e-01, 1.27e-13, 1.29e-01, 1.29e-01]    []  
278000    [9.66e-04, 2.39e-01, 8.49e-13, 1.07e-01, 1.07e-01]    [6.38e-03, 2.39e-01, 7.66e-14, 1.07e-01, 1.07e-01]    []  
279000    [4.34e-03, 2.45e-01, 8.53e-13, 2.46e-01, 2.46e-01]    [9.58e-03, 2.44e-01, 2.39e-13, 2.46e-01, 2.46e-01]    []  
280000    [1.14e-02, 2.35e-01, 1.50e-12, 1.49e-01, 1.49e-01]    [1.72e-02, 2.35e-01, 2.57e-13, 1.49e-01, 1.49e-01]    []  
281000    [8.09e-04, 2.39e-01, 4.48e-12, 1.06e-01, 1.06e-01]    [5.84e-03, 2.39e-01, 9.75e-15, 1.06e-01, 1.06e-01]    []  
282000    [1.65e-03, 2.39e-01, 4.56e-12, 1.04e-01, 1.04e-01]    [6.60e-03, 2.39e-01, 1.60e-15, 1.04e-01, 1.04e-01]    []  
283000    [9.82e-03, 2.35e-01, 3.43e-12, 1.01e-01, 1.01e-01]    [1.46e-02, 2.35e-01, 2.69e-11, 1.01e-01, 1.01e-01]    []  
284000    [1.10e-03, 2.39e-01, 2.88e-12, 9.87e-02, 9.87e-02]    [5.70e-03, 2.39e-01, 2.27e-12, 9.87e-02, 9.87e-02]    []  
285000    [5.99e-03, 2.36e-01, 1.43e-12, 9.78e-02, 9.78e-02]    [1.04e-02, 2.36e-01, 1.70e-12, 9.78e-02, 9.78e-02]    []  
286000    [1.36e-04, 2.40e-01, 1.78e-12, 1.08e-01, 1.08e-01]    [4.36e-03, 2.40e-01, 1.77e-13, 1.08e-01, 1.08e-01]    []  
287000    [8.32e-04, 2.39e-01, 1.54e-12, 9.54e-02, 9.54e-02]    [4.89e-03, 2.39e-01, 3.13e-13, 9.54e-02, 9.54e-02]    []  
288000    [1.27e-03, 2.39e-01, 1.01e-12, 9.43e-02, 9.43e-02]    [5.18e-03, 2.39e-01, 8.76e-13, 9.43e-02, 9.43e-02]    []  
289000    [4.51e-04, 2.39e-01, 1.28e-12, 1.04e-01, 1.04e-01]    [4.26e-03, 2.40e-01, 1.50e-13, 1.04e-01, 1.04e-01]    []  
290000    [2.20e-03, 2.38e-01, 8.41e-13, 9.21e-02, 9.21e-02]    [5.90e-03, 2.38e-01, 4.35e-13, 9.21e-02, 9.21e-02]    []  
291000    [1.05e-03, 2.39e-01, 5.32e-12, 9.11e-02, 9.11e-02]    [1.35e-03, 2.39e-01, 8.91e-12, 9.11e-02, 9.11e-02]    []  
292000    [1.53e-03, 2.38e-01, 2.48e-12, 9.09e-02, 9.09e-02]    [1.86e-03, 2.38e-01, 4.58e-12, 9.09e-02, 9.09e-02]    []  
293000    [2.26e-04, 2.40e-01, 7.72e-12, 9.01e-02, 9.01e-02]    [8.43e-04, 2.40e-01, 1.94e-12, 9.01e-02, 9.01e-02]    []  
294000    [2.38e-02, 2.32e-01, 1.88e-12, 1.73e-01, 1.73e-01]    [2.42e-02, 2.32e-01, 1.78e-12, 1.73e-01, 1.73e-01]    []  
295000    [7.36e-04, 2.39e-01, 6.45e-12, 8.72e-02, 8.72e-02]    [1.42e-03, 2.39e-01, 8.76e-13, 8.72e-02, 8.72e-02]    []  
296000    [2.00e-03, 2.38e-01, 6.01e-12, 8.63e-02, 8.63e-02]    [2.61e-03, 2.38e-01, 7.03e-14, 8.63e-02, 8.63e-02]    []  
297000    [2.77e-03, 2.37e-01, 2.63e-13, 9.08e-02, 9.08e-02]    [3.37e-03, 2.37e-01, 7.08e-12, 9.08e-02, 9.08e-02]    []  
298000    [2.30e-03, 2.38e-01, 2.70e-12, 8.45e-02, 8.45e-02]    [2.93e-03, 2.38e-01, 1.38e-11, 8.45e-02, 8.45e-02]    []  
299000    [1.55e-03, 2.38e-01, 5.29e-14, 8.40e-02, 8.40e-02]    [2.55e-03, 2.38e-01, 2.62e-08, 8.40e-02, 8.40e-02]    []  
300000    [2.41e-03, 2.38e-01, 4.24e-12, 8.28e-02, 8.28e-02]    [3.55e-03, 2.38e-01, 1.61e-11, 8.28e-02, 8.28e-02]    []  
301000    [6.91e-03, 2.36e-01, 3.17e-13, 1.01e-01, 1.01e-01]    [7.26e-03, 2.36e-01, 3.75e-12, 1.01e-01, 1.01e-01]    []  
